Ad ID,Date,Ad name,Ad entity status,Spend in account currency,Ad group name,Ad group,Campaign ID,Campaign name,Earned impressions,Earned saves,Impressions,Paid impressions,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Earned Pin clicks,Paid Pin clicks,Pin clicks,Organic pin ID
PP687212731519,2021-05-15,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,13,0,13,0,0,0,0,0,0,1,0,1,P336784878390462247
PP687212731519,2021-05-16,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,9,0,9,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731519,2021-05-17,Consideration (formerly traffic) | Salchitacos,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,12,0,12,0,0,0,0,0,0,0,0,0,P336784878390462247
PP687212731520,2021-05-04,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-05,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-06,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-08,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-09,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-10,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-11,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-12,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731520,2021-05-17,Consideration (formerly traffic) | Frittata Con Tocino y Queso,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462239
PP687212731521,2021-05-04,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-07,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-08,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-09,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-11,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-15,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-16,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731521,2021-05-17,Consideration (formerly traffic) | Pizza de Pan Plano Para Amante,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462233
PP687212731522,2021-05-04,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,96,0,96,0,0,0,0,0,0,4,0,4,P336784878390462223
PP687212731522,2021-05-05,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,93,0,93,0,0,0,0,0,0,3,0,3,P336784878390462223
PP687212731522,2021-05-06,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,102,0,102,0,0,0,0,0,0,3,0,3,P336784878390462223
PP687212731522,2021-05-07,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,52,0,52,0,0,0,0,0,0,4,0,4,P336784878390462223
PP687212731522,2021-05-08,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,82,0,82,0,0,0,0,0,0,3,0,3,P336784878390462223
PP687212731522,2021-05-09,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,64,0,64,0,0,0,0,0,0,1,0,1,P336784878390462223
PP687212731522,2021-05-10,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,48,0,48,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731522,2021-05-11,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,57,0,57,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731522,2021-05-12,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,68,0,68,0,0,0,0,0,0,1,0,1,P336784878390462223
PP687212731522,2021-05-13,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,54,0,54,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731522,2021-05-14,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,50,0,50,0,0,0,0,0,0,2,0,2,P336784878390462223
PP687212731522,2021-05-15,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,32,0,32,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731522,2021-05-16,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,55,0,55,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731522,2021-05-17,Consideration (formerly traffic) | Taco Dogs,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,48,0,48,0,0,0,0,0,0,0,0,0,P336784878390462223
PP687212731523,2021-05-04,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,15,0,15,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-05,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,12,0,12,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-06,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,10,0,10,0,0,0,0,0,0,2,0,2,P336784878390462220
PP687212731523,2021-05-07,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,8,0,8,0,0,0,0,0,0,3,0,3,P336784878390462220
PP687212731523,2021-05-08,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,1,0,1,P336784878390462220
PP687212731523,2021-05-09,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-10,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,10,0,10,0,0,0,0,0,0,3,0,3,P336784878390462220
PP687212731523,2021-05-11,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-12,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-13,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-14,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-15,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-16,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731523,2021-05-17,Consideration (formerly traffic) | Bacon and Queso Frittata,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462220
PP687212731524,2021-05-04,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,6,0,6,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-05,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-06,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-07,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-08,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,10,0,10,0,0,0,0,0,0,3,0,3,P336784878390462216
PP687212731524,2021-05-09,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,1,0,1,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-10,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-11,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,10,0,10,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-12,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,3,0,3,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-13,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,2,0,2,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-14,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-15,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,4,0,4,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-16,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,6,0,6,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687212731524,2021-05-17,Consideration (formerly traffic) | Meat Lovers Flatbread,ACTIVE,0,1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,5,0,5,0,0,0,0,0,0,0,0,0,P336784878390462216
PP687215747272,2021-05-04,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,153.41,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,168,0,15966,15798,13,0,0,0,0,1,106,107,P336784878391462392
PP687215747272,2021-05-05,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,136.97,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,40,0,15225,15185,6,0,0,0,0,0,81,81,P336784878391462392
PP687215747272,2021-05-06,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,129.41,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,53,0,12422,12369,13,0,0,0,0,0,72,72,P336784878391462392
PP687215747272,2021-05-07,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,121.58,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,105,1,12090,11985,10,0,0,0,0,2,68,70,P336784878391462392
PP687215747272,2021-05-08,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,116.58,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,62,0,13494,13432,11,0,0,0,0,3,70,73,P336784878391462392
PP687215747272,2021-05-09,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,153.17,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,42,1,14063,14021,14,0,0,0,0,3,90,93,P336784878391462392
PP687215747272,2021-05-10,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,122.32,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,426,0,14497,14071,13,0,0,0,0,0,68,68,P336784878391462392
PP687215747272,2021-05-11,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,152.56,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,522,0,14194,13672,16,0,0,0,0,1,96,97,P336784878391462392
PP687215747272,2021-05-12,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,138.47,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,31,1,13891,13860,16,0,0,0,0,4,82,86,P336784878391462392
PP687215747272,2021-05-13,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,95.06,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,19,0,12910,12891,15,0,0,0,0,0,54,54,P336784878391462392
PP687215747272,2021-05-14,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,130.19,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,15,0,12143,12128,11,0,0,0,0,0,79,79,P336784878391462392
PP687215747272,2021-05-15,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,125.48,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,55,0,12960,12905,14,0,0,0,0,4,71,75,P336784878391462392
PP687215747272,2021-05-16,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,122.86,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,24,0,14377,14353,11,0,0,0,0,0,74,74,P336784878391462392
PP687215747272,2021-05-17,Consideration (formerly traffic) | Sweet + Spicy Bacon Wrapped Sc,ACTIVE,119.33,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,21,0,14021,14000,9,0,0,0,0,3,71,74,P336784878391462392
PP687215747273,2021-05-04,Consideration (formerly traffic) | Cobb Style Hot Dogs,ACTIVE,11.50,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,4,0,1399,1395,0,0,0,0,0,0,8,8,P336784878391462403
PP687215747273,2021-05-05,Consideration (formerly traffic) | Cobb Style Hot Dogs,ACTIVE,4.98,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,4,0,1443,1439,0,0,0,0,0,0,3,3,P336784878391462403
PP687215747273,2021-05-06,Consideration (formerly traffic) | Cobb Style Hot Dogs,ACTIVE,11.33,5.1.21_6.30.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680068320036,C626743890980,Farmer John_AlwaysOn_Traffic_Farmer John_May_5.1.21_6.30.21,5,0,1878,1873,0,0,0,0,0,0,7,7,P336784878391462403
